date,energy_system,price_base,price_peak,price_offpeak,price_min,price_max,price_average
2020-07-07,Бурштинський п-в,1551.04,1847,1255.08,959.12,1847,1672.65885471955
2020-07-07,ОЕС України,1213.58708333333,1347.38833333333,1079.78583333333,934.12,1510.03,1232.44220676787
2020-07-08,Бурштинський п-в,1533.04,1820,1246.08,959.12,1820,1656.92157054827
2020-07-08,ОЕС України,1272.00916666667,1449.8575,1094.16083333333,909.99,1535.01,1294.72074266297
2020-07-09,Бурштинський п-в,1529.70666666667,1815,1244.41333333333,959.12,1815,1644.09765908376
2020-07-09,ОЕС України,1137.24833333333,1266.32666666667,1008.17,890,1550,1155.23511547275
2020-07-10,Бурштинський п-в,1546.36916666667,1839.99333333333,1252.745,959.12,1840,1709.80695341518
2020-07-10,ОЕС України,1082.465,1127.165,1037.765,815,1598.99,1104.80157928089
2020-07-11,Бурштинський п-в,1549.70458333333,1844.99583333333,1254.41333333333,959.12,1845,1683.81464533813
2020-07-11,ОЕС України,1140.375,1233.83333333333,1046.91666666667,909,1590,1151.14210302346
2020-07-12,Бурштинський п-в,1539.70166666667,1829.99083333333,1249.4125,959.12,1830,1675.67343370153
2020-07-12,ОЕС України,1237.83333333333,1388.25,1087.41666666667,909,1650,1257.21247478519
2020-07-13,Бурштинський п-в,1553.04166666667,1850.0025,1256.08083333333,959.12,1850.01,1719.88390454706
2020-07-13,ОЕС України,1224.34041666667,1442.5875,1006.09333333333,905,1650,1245.02147651877
2020-07-14,Бурштинський п-в,1556.37375,1855.00083333333,1257.74666666667,959.12,1855.01,1700.92929552038
2020-07-14,ОЕС України,1031.00166666667,1049.83666666667,1012.16666666667,909,1590,1039.6762675602
2020-07-15,Бурштинський п-в,1555.70833333333,1854.0025,1257.41416666667,959.12,1854.01,1713.97762340241
2020-07-15,ОЕС України,950.223333333333,958.2725,942.174166666667,749.99,1260,951.45721998413
2020-07-16,Бурштинський п-в,1549.7075,1845.00083333333,1254.41416666667,959.12,1845.01,1708.4593464478
2020-07-16,ОЕС України,962.29875,970.694166666667,953.903333333333,849.99,1250,964.245883661636
2020-07-17,Бурштинський п-в,1546.37416666667,1840.00083333333,1252.7475,959.12,1840.01,1711.40242348111
2020-07-17,ОЕС України,1092.50125,1171.79833333333,1013.20416666667,908.97,1579,1099.0452544467
2020-07-18,Бурштинський п-в,1543.04041666667,1835,1251.08083333333,959.12,1835.01,1708.90860077931
2020-07-18,ОЕС України,1164.68125,1267.53583333333,1061.82666666667,947.99,1598,1171.41041817053
2020-07-19,Бурштинський п-в,1539.71208333333,1830.0075,1249.41666666667,959.12,1830.01,1707.74457297879
2020-07-19,ОЕС України,1210.495,1282.40166666667,1138.58833333333,940,1630,1220.9416627965
2020-07-20,Бурштинський п-в,1539.70666666667,1830,1249.41333333333,959.12,1830,1707.76550245027
2020-07-20,ОЕС України,1391.29791666667,1627.81,1154.78583333333,910,1649,1413.53992740756
2020-07-21,Бурштинський п-в,1548.70708333333,1843.5,1253.91416666667,959.12,1843.51,1703.80412911733
2020-07-21,ОЕС України,1362.4925,1581.25,1143.735,908.98,1630,1384.00533316658
2020-07-22,Бурштинський п-в,1550.04041666667,1845.5,1254.58083333333,959.12,1845.51,1698.18267013272
2020-07-22,ОЕС України,1368.10208333333,1572.495,1163.70916666667,909,1648.99,1391.78873698032
2020-07-23,Бурштинський п-в,1550.37458333333,1846.00166666667,1254.7475,959.12,1846.01,1710.28000551393
2020-07-23,ОЕС України,1358.90208333333,1594.82583333333,1122.97833333333,909,1653,1383.82956038914
2020-07-24,Бурштинський п-в,1550.04041666667,1845.5,1254.58083333333,959.12,1845.51,1711.72566192076
2020-07-24,ОЕС України,1370.86291666667,1616.32166666667,1125.40416666667,909,1649.98,1394.28562271131
2020-07-25,Бурштинський п-в,1543.04125,1835.00166666667,1251.08083333333,959.12,1835.01,1704.49360780368
2020-07-25,ОЕС України,1061.17625,1151.94333333333,970.409166666667,870.03,1500,1067.65882604575
2020-07-26,Бурштинський п-в,1543.04541666667,1835.0075,1251.08333333333,959.12,1835.01,1699.58216212473
2020-07-26,ОЕС України,968.926666666667,994.9725,942.880833333333,906.99,1115,971.799329175911
2020-07-27,Бурштинський п-в,1539.7075,1830,1249.415,959.12,1830.01,1705.81142259951
2020-07-27,ОЕС України,1147.04958333333,1201.81583333333,1092.28333333333,855,1630,1169.31567866389
2020-07-28,Бурштинський п-в,1531.70791666667,1818.00166666667,1245.41416666667,959.12,1818.01,1696.58880157362
2020-07-28,ОЕС України,1175.58041666667,1348.32833333333,1002.8325,849,1649.98,1198.00099113949
2020-07-29,Бурштинський п-в,1520.37375,1801,1239.7475,959.12,1801.01,1676.15835577822
2020-07-29,ОЕС України,999.752916666667,1123.99,875.515833333333,757.47,1260,1016.48255648732
2020-07-30,Бурштинський п-в,1550.37375,1846,1254.7475,959.12,1846.01,1722.38152209972
2020-07-30,ОЕС України,1221.96875,1511.78583333333,932.151666666667,810,1649.98,1261.5141100997
2020-07-31,Бурштинський п-в,1539.7075,1830.00083333333,1249.41416666667,959.12,1830.01,1717.46026098199
2020-07-31,ОЕС України,1244.84,1490.64,999.04,935,1649.98,1267.94110854026
2020-08-01,Бурштинський п-в,1530.37416666667,1816.00083333333,1244.7475,959.12,1816.01,1716.64414517908
2020-08-01,ОЕС України,957.460833333333,1058.37333333333,856.548333333333,600,1600,969.52578545481
2020-08-02,Бурштинський п-в,1520.37791666667,1801.00583333333,1239.75,959.12,1801.01,1670.8902426847
2020-08-02,ОЕС України,885.509166666667,925.1475,845.870833333333,570,1649.98,895.904153907101
2020-08-03,Бурштинський п-в,1539.70708333333,1830,1249.41416666667,959.12,1830.01,1699.85575726437
2020-08-03,ОЕС України,1204.00541666667,1470.165,937.845833333333,597.08,1649.98,1256.74730932078
2020-08-04,Бурштинський п-в,1539.70916666667,1830.00416666667,1249.41416666667,959.12,1830.01,1714.51273790219
2020-08-04,ОЕС України,1174.13541666667,1423.7625,924.508333333333,597.08,1649,1240.94231409876
2020-08-05,Бурштинський п-в,1533.04041666667,1820,1246.08083333333,959.12,1820.01,1700.0902530269
2020-08-05,ОЕС України,1145.44333333333,1306.55666666667,984.33,900,1649,1176.13937594467
2020-08-06,Бурштинський п-в,1549.70791666667,1845.00166666667,1254.41416666667,959.12,1845.01,1724.81102258534
2020-08-06,ОЕС України,1248.905,1497.40166666667,1000.40833333333,958.82,1648.98,1288.39708444983
2020-08-07,Бурштинський п-в,1539.70791666667,1830.00166666667,1249.41416666667,959.12,1830.01,1726.84732662769
2020-08-07,ОЕС України,1372.51958333333,1564.16666666667,1180.8725,957.3,1644,1402.35213441323
2020-08-08,Бурштинський п-в,1529.71041666667,1815.00416666667,1244.41666666667,959.12,1815.01,1707.9166792756
2020-08-08,ОЕС України,1460.20833333333,1640.66666666667,1279.75,1100,1650,1480.75908790978
2020-08-09,Бурштинський п-в,1521.71083333333,1803.005,1240.41666666667,959.12,1803.01,1631.20265042914
2020-08-09,ОЕС України,1459.07458333333,1641.4075,1276.74166666667,1097.9,1647,1474.08766216636
2020-08-10,Бурштинський п-в,1529.71125,1815.00666666667,1244.41583333333,959.12,1815.01,1630.9234864086
2020-08-10,ОЕС України,1376.65916666667,1589.62916666667,1163.68916666667,959.12,1630,1409.78344985609
2020-08-11,Бурштинський п-в,1533.045,1820.0075,1246.0825,959.12,1820.01,1621.34512621477
2020-08-11,ОЕС України,1126.20041666667,1129.23,1123.17083333333,945,1630,1137.18923720278
2020-08-12,Бурштинський п-в,1548.80375,1830.0075,1267.6,959.12,2048.23,1664.04768106201
2020-08-12,ОЕС України,1195.67291666667,1286.15333333333,1105.1925,899.5,1624.43,1227.76259750789
2020-08-13,Бурштинський п-в,1516.37375,1802.5,1230.2475,959.12,1830.01,1627.09712907594
2020-08-13,ОЕС України,1041.29,1114.88916666667,967.690833333333,934,1150,1048.5272665261
2020-08-14,Бурштинський п-в,1539.7125,1830.00916666667,1249.41583333333,959.12,1830.02,1665.8222188512
2020-08-14,ОЕС України,1129.32041666667,1201.89416666667,1056.74666666667,932,1400.99,1143.47522791993
2020-08-15,Бурштинський п-в,1539.43083333333,1815.01,1263.85166666667,959.12,2048.23,1683.78678412725
2020-08-15,ОЕС України,1090.77458333333,1139.16583333333,1042.38333333333,959,1295,1097.85447243486
2020-08-16,Бурштинський п-в,1519.71333333333,1800.01,1239.41666666667,959.12,1800.01,1625.57169288813
2020-08-16,ОЕС України,1110.20833333333,1146.25,1074.16666666667,956,1299,1118.95533720348
2020-08-17,Бурштинський п-в,1533.045,1820.00833333333,1246.08166666667,959.12,1820.01,1638.35685134369
2020-08-17,ОЕС України,1126.48833333333,1170.25,1082.72666666667,959.12,1299,1140.21503412407
2020-08-18,Бурштинський п-в,1548.80583333333,1830.01,1267.60166666667,959.12,2048.23,1662.12254463531
2020-08-18,ОЕС України,1158.10916666667,1207.91666666667,1108.30166666667,959.05,1349,1173.5673356804
2020-08-19,Бурштинський п-в,1543.04333333333,1835.00416666667,1251.0825,959.12,1835.01,1638.19777417862
2020-08-19,ОЕС України,1430.84666666667,1609.16666666667,1252.52666666667,1100,1650,1468.19419935778
2020-08-20,Бурштинський п-в,1484.29041666667,1713.33333333333,1255.2475,959.12,1880.01,1590.26916825823
2020-08-20,ОЕС України,1474.79125,1649.16666666667,1300.41583333333,1100,1650,1514.79577878012
2020-08-21,Бурштинський п-в,1518.65,1782.92583333333,1254.37416666667,959.12,1845.01,1631.46964454096
2020-08-21,ОЕС України,1457.58333333333,1624.5,1290.66666666667,1069,1650,1491.68688995615
2020-08-22,Бурштинський п-в,1551.93291666667,1835.01333333333,1268.8525,959.12,2048.23,1701.82515611979
2020-08-22,ОЕС України,1239.02416666667,1362.26583333333,1115.7825,924,1525.25,1257.2538877371
2020-08-23,Бурштинський п-в,1385.33208333333,1522.9225,1247.74166666667,959.12,1825.01,1452.22309618149
2020-08-23,ОЕС України,1186.13166666667,1289.41333333333,1082.85,959,1445,1206.07274466914
2020-08-24,Бурштинський п-в,1553.0475,1850.01,1256.085,959.12,1850.03,1692.69519970876
2020-08-24,ОЕС України,1225.93875,1335.79416666667,1116.08333333333,950,1594.99,1249.48897358466
2020-08-25,Бурштинський п-в,1559.71416666667,1860.01,1259.41833333333,959.12,1860.02,1701.85338303068
2020-08-25,ОЕС України,1265.35,1391.66666666667,1139.03333333333,946,1594,1303.21280869114
2020-08-26,Бурштинський п-в,1556.38166666667,1855.0125,1257.75083333333,959.12,1855.02,1704.7173748187
2020-08-26,ОЕС України,1417.97916666667,1594.71166666667,1241.24666666667,983,1670,1455.68131314376
2020-08-27,Бурштинський п-в,1561.30625,1850.01,1272.6025,959.12,2048.23,1682.60654585468
2020-08-27,ОЕС України,1400.66041666667,1570.4925,1230.82833333333,1000,1649,1439.97459859753
2020-08-28,Бурштинський п-в,1591.58583333333,1876.61666666667,1306.555,959.12,2048.23,1715.28898552238
2020-08-28,ОЕС України,1469.04041666667,1644.83333333333,1293.2475,1097,1670,1508.46353777198
2020-08-29,Бурштинський п-в,1627.38,1949.12083333333,1305.63916666667,959.12,2048.23,1749.29204494712
2020-08-29,ОЕС України,1363.875,1451.08333333333,1276.66666666667,1110,1670,1383.71155606439
2020-08-30,Бурштинський п-в,1565.7875,1809.41833333333,1322.15666666667,959.12,2048.23,1692.37964885264
2020-08-30,ОЕС України,1375.59166666667,1485.76666666667,1265.41666666667,1100,1695,1397.34223657846
2020-08-31,Бурштинський п-в,1226.11291666667,1292.65,1159.57583333333,959.12,1690.03,1274.41297989227
2020-08-31,ОЕС України,1498.90833333333,1662.5,1335.31666666667,1148,1754,1532.86750477267
2020-09-01,Бурштинський п-в,1501.02791666667,1709.00166666667,1293.05416666667,959.12,2048.23,1539.5754262138
2020-09-01,ОЕС України,1523.25,1695.08333333333,1351.41666666667,1148,1750,1552.77232110236
2020-09-02,Бурштинський п-в,1652.97625,1983.79583333333,1322.15666666667,959.12,2048.23,1759.81427837505
2020-09-02,ОЕС України,1559.38333333333,1745.41666666667,1373.35,1150,1800,1591.95948998179
2020-09-03,Бурштинський п-в,1624.84375,1948.90333333333,1300.78416666667,959.12,2048.23,1701.00213557742
2020-09-03,ОЕС України,1537.70833333333,1713.08333333333,1362.33333333333,1111,1798,1569.85837427417
2020-09-04,Бурштинський п-в,1354.09958333333,1470.58,1237.61916666667,959.12,1849.49,1395.74817956707
2020-09-04,ОЕС України,1464.125,1677.91666666667,1250.33333333333,959,1798,1525.69907875949
2020-09-05,Бурштинський п-в,1252.92833333333,1312.40166666667,1193.455,959.12,1849.5,1312.39587107397
2020-09-05,ОЕС України,1386.45833333333,1629.41666666667,1143.5,940,1723,1434.80520403943
2020-09-06,Бурштинський п-в,1055.25541666667,982.764166666667,1127.74666666667,650,1640,1073.82143077724
2020-09-06,ОЕС України,1317.03333333333,1566.9,1067.16666666667,849,1720,1364.22297323627
2020-09-07,Бурштинський п-в,1499.3725,1769.5,1229.245,959.11,1769.5,1581.77734258451
2020-09-07,ОЕС України,1445.29166666667,1687.5,1203.08333333333,886,1890,1521.30028026636
2020-09-08,Бурштинський п-в,1458.31583333333,1656.52916666667,1260.1025,959.12,2048.23,1543.59156090924
2020-09-08,ОЕС України,1372.625,1656.66666666667,1088.58333333333,909,1775,1425.71087092612
2020-09-09,Бурштинський п-в,1466.26208333333,1684.96916666667,1247.555,959.11,2048.23,1524.98397165083
2020-09-09,ОЕС України,1456.14416666667,1739.4775,1172.81083333333,889,1820.73,1523.82204167082
2020-09-10,Бурштинський п-в,1511.80083333333,1722.17583333333,1301.42583333333,959.11,2048.23,1604.36229242395
2020-09-10,ОЕС України,1517.66625,1769.5,1265.8325,880,2000,1579.83675475375
2020-09-11,Бурштинський п-в,1453.45875,1700.50416666667,1206.41333333333,959.12,1701,1473.10137908967
2020-09-11,ОЕС України,1512.79166666667,1754.41666666667,1271.16666666667,950,1820,1566.4022025315
2020-09-12,Бурштинський п-в,1287.73333333333,1356.4275,1219.03916666667,959.11,1800.02,1335.91517565461
2020-09-12,ОЕС України,1494.90833333333,1698.075,1291.74166666667,1064,1772,1525.12772919684
2020-09-13,Бурштинський п-в,1194.725,1156.08333333333,1233.36666666667,818,2020,1240.20777001716
2020-09-13,ОЕС України,1389.83333333333,1615.75,1163.91666666667,890,1746,1428.06187737146
2020-09-14,Бурштинський п-в,1546.17208333333,1811.43583333333,1280.90833333333,959.11,2048.23,1621.47156373171
2020-09-14,ОЕС України,1437.91666666667,1651.41666666667,1224.41666666667,880,1860,1483.60322199314
2020-09-15,Бурштинський п-в,1534.47416666667,1788.03833333333,1280.91,959.11,2048.23,1613.26255118689
2020-09-15,ОЕС України,1513.16666666667,1718.08333333333,1308.25,1061,1850,1540.17399581108
2020-09-16,Бурштинський п-в,1515.52041666667,1729.48666666667,1301.55416666667,959.12,2048.23,1567.64665621751
2020-09-16,ОЕС України,1513.78166666667,1711.59833333333,1315.965,994.97,1899,1547.03243692608
2020-09-17,Бурштинський п-в,1563.33583333333,1886.92166666667,1239.75,959.12,2048.23,1587.77218318914
2020-09-17,ОЕС України,1530,1711.16666666667,1348.83333333333,1093,1920,1560.61685617872
2020-09-18,Бурштинський п-в,1437.69708333333,1635.64333333333,1239.75083333333,959.12,1801.02,1513.1796
2020-09-18,ОЕС України,1530.5,1720.58333333333,1340.41666666667,1098,1800,1567.09118872778
2020-09-19,Бурштинський п-в,1284.65916666667,1383.53833333333,1185.78,959.11,2048.23,1337.38569912061
2020-09-19,ОЕС України,1389.375,1531.33333333333,1247.41666666667,1068,1650,1409.75558624937
2020-09-20,Бурштинський п-в,990.037083333333,838.563333333333,1141.51083333333,547,1858,1023.75542061258
2020-09-20,ОЕС України,1343.41666666667,1462.91666666667,1223.91666666667,1064,1648,1359.41465978812
2020-09-21,Бурштинський п-в,1432.61,1625.46666666667,1239.75333333333,959.12,1801.02,1539.29571001936
2020-09-21,ОЕС України,1450.08333333333,1600.58333333333,1299.58333333333,1094,2010,1478.97769681891
2020-09-22,Бурштинський п-в,1522.96666666667,1744.38,1301.55333333333,959.11,2048.23,1606.27281373824
2020-09-22,ОЕС України,1451.875,1649.25,1254.5,1020,1771,1480.796402226
2020-09-23,Бурштинський п-в,1512.68916666667,1745.50333333333,1279.875,959.12,2048.23,1636.17899089953
2020-09-23,ОЕС України,1467.99791666667,1655.165,1280.83083333333,990,1786,1498.23334538023
2020-09-24,Бурштинський п-в,1518.78333333333,1785.94333333333,1251.62333333333,959.12,2048.23,1611.64148522463
2020-09-24,ОЕС України,1470.16625,1681.91666666667,1258.41583333333,943,1788,1501.99614762863
2020-09-25,Бурштинський п-в,1450.28791666667,1668.25,1232.32583333333,945,2048.23,1544.6660663746
2020-09-25,ОЕС України,1373.74916666667,1517.415,1230.08333333333,939,1770,1402.58408196884
2020-09-26,Бурштинський п-в,1255.50958333333,1309.5675,1201.45166666667,959.12,2048.23,1359.4427971456
2020-09-26,ОЕС України,1235.54083333333,1385.33166666667,1085.75,814,1709,1260.27933416151
2020-09-27,Бурштинський п-в,1153.58583333333,1227.17583333333,1079.99583333333,904.59,1690,1198.91333198126
2020-09-27,ОЕС України,1146.08333333333,1280.75,1011.41666666667,775,1672,1171.61771605898
2020-09-28,Бурштинський п-в,1672.88583333333,2023.615,1322.15666666667,959.12,2048.23,1857.80031343773
2020-09-28,ОЕС України,1449.04166666667,1668.16666666667,1229.91666666667,943,1735,1486.48429022278
2020-09-29,Бурштинський п-в,1604.68333333333,1903.3125,1306.05416666667,959.12,2048.23,1763.27334774288
2020-09-29,ОЕС України,1477.58208333333,1696.16416666667,1259,989,1745,1509.83736677385
2020-09-30,Бурштинський п-в,1578.43458333333,1854.56333333333,1302.30583333333,959.12,2048.23,1712.17149691331
2020-09-30,ОЕС України,1475.16666666667,1688.41666666667,1261.91666666667,1024,1741,1507.1617488515
2020-10-01,Бурштинський п-в,1570.95791666667,1839.61166666667,1302.30416666667,959.12,2048.23,1763.72023436221
2020-10-01,ОЕС України,1471.12458333333,1667.24916666667,1275,1057,1730,1492.0534685631
2020-10-02,Бурштинський п-в,1561.7575,1889.415,1234.1,959.12,2048.23,1725.46067834038
2020-10-02,ОЕС України,1438.79166666667,1626.66666666667,1250.91666666667,1021,1705,1461.56848759929
2020-10-03,Бурштинський п-в,1132.52583333333,1323.24166666667,941.81,547,1810,1232.16968337982
2020-10-03,ОЕС України,1277.5125,1452.61666666667,1102.40833333333,899,1567,1295.35473593711
2020-10-04,Бурштинський п-в,751.96,718.4375,785.4825,380,1620,804.259881550758
2020-10-04,ОЕС України,1167.25625,1315,1019.5125,815,1499,1182.49794061363
2020-10-05,Бурштинський п-в,1301.09125,1464.47083333333,1137.71166666667,499.5,2048.23,1398.57212485516
2020-10-05,ОЕС України,1299.16666666667,1477.5,1120.83333333333,898,1653,1323.0311208419
2020-10-06,Бурштинський п-в,1404.85583333333,1587.585,1222.12666666667,959.12,1810,1508.40749311525
2020-10-06,ОЕС України,1295.11458333333,1475.25,1114.97916666667,890,1620,1310.30247036068
2020-10-07,Бурштинський п-в,1343.97708333333,1527.06666666667,1160.8875,944,1810.01,1418.80784740399
2020-10-07,ОЕС України,1428.33333333333,1681.5,1175.16666666667,914,1724,1447.12920904276
2020-10-08,Бурштинський п-в,1281.82541666667,1483.59333333333,1080.0575,400,2048.23,1383.5360939852
2020-10-08,ОЕС України,1457.45791666667,1700.41666666667,1214.49916666667,948.99,1790,1478.84558211562
2020-10-09,Бурштинський п-в,1527.13166666667,1811.55833333333,1242.705,959.11,2048.23,1602.51605973746
2020-10-09,ОЕС України,1474.71791666667,1682.8525,1266.58333333333,989,1699,1492.6834893689
2020-10-10,Бурштинський п-в,1330.90208333333,1436.78916666667,1225.015,959.12,2048.23,1424.39372271307
2020-10-10,ОЕС України,1413.79166666667,1599.66666666667,1227.91666666667,1093,1762,1428.82001231112
2020-10-11,Бурштинський п-в,1037.08541666667,1040.1325,1034.03833333333,499,1801.01,1113.76384064049
2020-10-11,ОЕС України,1318.70833333333,1461.5,1175.91666666667,939,1690,1334.95051616864
2020-10-12,Бурштинський п-в,1596.38125,1899.30083333333,1293.46166666667,959.12,2048.23,1714.50939316479
2020-10-12,ОЕС України,1490.25958333333,1685.01916666667,1295.5,1079,1793.23,1510.79800729177
2020-10-13,Бурштинський п-в,1525.49916666667,1803.61833333333,1247.38,959.12,1936.88,1638.11170636751
2020-10-13,ОЕС України,1457.66666666667,1675.75,1239.58333333333,959,1699,1481.50577968744
2020-10-14,Бурштинський п-в,1451.77541666667,1666.54916666667,1237.00166666667,959.12,2048.23,1611.73235898322
2020-10-14,ОЕС України,1367.20833333333,1515.91666666667,1218.5,1059,1681,1382.88205870329
2020-10-15,Бурштинський п-в,1555.97416666667,1851.37166666667,1260.57666666667,959.12,2048.23,1732.04563451618
2020-10-15,ОЕС України,1570.70708333333,1823.33083333333,1318.08333333333,1094,1890,1600.40270794129
2020-10-16,Бурштинський п-в,1588.39166666667,1916.71083333333,1260.0725,959.12,2048.23,1691.30227868747
2020-10-16,ОЕС України,1530.41416666667,1741.24583333333,1319.5825,1099,1787.99,1561.34460299152
2020-10-17,Бурштинський п-в,1516.27416666667,1766.76333333333,1265.785,959.12,2048.23,1641.40194490842
2020-10-17,ОЕС України,1298.49083333333,1471.83333333333,1125.14833333333,845,1647,1327.59302997048
2020-10-18,Бурштинський п-в,1210.44208333333,1313.09083333333,1107.79333333333,809.19,1790,1279.32624954
2020-10-18,ОЕС України,1280.8725,1436.995,1124.75,800,1722,1317.13560915141
2020-10-19,Бурштинський п-в,1607.86666666667,1893.57666666667,1322.15666666667,959.12,2048.23,1828.15808613906
2020-10-19,ОЕС України,1257.90875,1427.15083333333,1088.66666666667,744,1697,1305.16523903268
2020-10-20,Бурштинський п-в,1498.76,1728.31083333333,1269.20916666667,959.12,2048.23,1612.89047640072
2020-10-20,ОЕС України,1212.56083333333,1391.58333333333,1033.53833333333,734,1691,1259.97534419005
2020-10-21,Бурштинський п-в,1484.38875,1749.35,1219.4275,959.12,1820,1595.38025696792
2020-10-21,ОЕС України,1108.95541666667,1250.9025,967.008333333333,700,1675,1159.1120893031
2020-10-22,Бурштинський п-в,1396.22375,1568.07916666667,1224.36833333333,881.17,2048.23,1482.80128001101
2020-10-22,ОЕС України,1043.80166666667,1172.66583333333,914.9375,693,1550,1089.24463476067
2020-10-23,Бурштинський п-в,1609.17041666667,1924.35666666667,1293.98416666667,959.12,2048.23,1759.31860954017
2020-10-23,ОЕС України,1049.8075,1152.45166666667,947.163333333333,650,1643,1083.65231222863
2020-10-24,Бурштинський п-в,1364.61416666667,1523.27833333333,1205.95,959.12,1907.71,1431.59485248552
2020-10-24,ОЕС України,914.0175,985.289166666667,842.745833333333,599.99,1550,945.454332745185
2020-10-25,Бурштинський п-в,1323.0192,1491.88833333333,1184.475,900,2000,1394.49361370338
2020-10-25,ОЕС України,862.7468,839.5075,871.548333333333,598,1529,887.681437194121
2020-10-26,Бурштинський п-в,1455.52666666667,1686.2775,1224.77583333333,959.12,1820.02,1577.75760763068
2020-10-26,ОЕС України,1032.80583333333,1096.195,969.416666666667,601,1600,1063.45934607033
2020-10-27,Бурштинський п-в,1475.15291666667,1749.24333333333,1201.0625,959.12,2048.23,1635.57517403533
2020-10-27,ОЕС України,1106.98958333333,1158.06333333333,1055.91583333333,715.84,1588,1129.85331528634
2020-10-28,Бурштинський п-в,1440.93416666667,1720.2375,1161.63083333333,797.67,1820,1486.45467535749
2020-10-28,ОЕС України,1331.01625,1452.94916666667,1209.08333333333,770.29,1863.17,1358.56372957098
2020-10-29,Бурштинський п-в,1283.39916666667,1528.64,1038.15833333333,500,1825.75,1386.21423841786
2020-10-29,ОЕС України,1129.55541666667,1173.11166666667,1085.99916666667,600,1600,1145.77439174625
2020-10-30,Бурштинський п-в,1456.05708333333,1799.49333333333,1112.62083333333,701,1810.01,1568.39030166417
2020-10-30,ОЕС України,1205.24958333333,1336.99916666667,1073.5,895,1600,1225.60688227616
2020-10-31,Бурштинський п-в,1079.51833333333,1098.145,1060.89166666667,862.74,1790,1109.84227943835
2020-10-31,ОЕС України,1080.51291666667,1158.66583333333,1002.36,847,1583,1093.41814627537
2020-11-01,Бурштинський п-в,1068.1075,1226.31666666667,909.898333333333,499,1810,1123.21740179637
2020-11-01,ОЕС України,1129.33333333333,1189.08333333333,1069.58333333333,893,1581,1140.2249840345
2020-11-02,Бурштинський п-в,1622.2725,1947.7175,1296.8275,948,2048.23,1716.41458871229
2020-11-02,ОЕС України,1372.29041666667,1643.66416666667,1100.91666666667,880,1788,1417.39041624597
2020-11-03,Бурштинський п-в,1511.01708333333,1767.80833333333,1254.22583333333,949,2048.23,1612.46754899733
2020-11-03,ОЕС України,1324.49125,1553.89916666667,1095.08333333333,891,1743.9,1358.00105469711
2020-11-04,Бурштинський п-в,1455.78083333333,1733.335,1178.22666666667,949,2020,1577.77625314147
2020-11-04,ОЕС України,1383.54791666667,1674.4075,1092.68833333333,891.07,1776.99,1425.0926107694
2020-11-05,Бурштинський п-в,1411.69708333333,1627.81416666667,1195.58,959.12,1809,1469.89529048055
2020-11-05,ОЕС України,1474.37208333333,1713.5775,1235.16666666667,998,1755,1514.36950432118
2020-11-06,Бурштинський п-в,1453.2675,1667.12166666667,1239.41333333333,959.12,2048.23,1613.23502265063
2020-11-06,ОЕС України,1404.12458333333,1664.8325,1143.41666666667,899,1777,1448.93110561788
2020-11-07,Бурштинський п-в,1478.13916666667,1761.215,1195.06333333333,959.12,2040,1635.36347891047
2020-11-07,ОЕС України,1349.7475,1640.9125,1058.5825,848,1776.99,1391.64612743563
2020-11-08,Бурштинський п-в,1143.46041666667,1170.42416666667,1116.49666666667,959.12,1790,1190.46920985182
2020-11-08,ОЕС України,1417.18083333333,1613.83333333333,1220.52833333333,891.17,1770,1461.42438973349
2020-11-09,Бурштинський п-в,1570.1725,1861.22666666667,1279.11833333333,959.12,2048.23,1819.1965432726
2020-11-09,ОЕС України,1525.00958333333,1792.01916666667,1258,998,2027,1588.84910053112
2020-11-10,Бурштинський п-в,1674.43375,2048.23,1300.6375,959.12,2048.23,1980.96247380977
2020-11-10,ОЕС України,1503.92583333333,1747.435,1260.41666666667,998,2040,1562.28628081506
2020-11-11,Бурштинський п-в,1542.38083333333,1819.67916666667,1265.0825,959.12,2040,1734.24494521932
2020-11-11,ОЕС України,1553.03125,1812.83333333333,1293.22916666667,988,2048.23,1608.83006720443
2020-11-12,Бурштинський п-в,1658.47,2048.19166666667,1268.74833333333,959.12,2048.23,1878.07883089146
2020-11-12,ОЕС України,1643.96291666667,1947.6075,1340.31833333333,1010,2048.23,1687.50078401799
2020-11-13,Бурштинський п-в,1685.19333333333,2048.23,1322.15666666667,959.12,2048.23,1850.72755630563
2020-11-13,ОЕС України,1742.16458333333,2046.20416666667,1438.125,1145,2048.23,1777.84316797457
2020-11-14,Бурштинський п-в,1514.30916666667,1790.5,1238.11833333333,959.11,1810,1608.58360310856
2020-11-14,ОЕС України,1538.95125,1759.11916666667,1318.78333333333,1135,2040.23,1559.30670618388
2020-11-15,Бурштинський п-в,1036.12041666667,1101.95416666667,970.286666666667,566.39,1790,1099.86001933709
2020-11-15,ОЕС України,1526.04166666667,1731,1321.08333333333,1100,1979,1554.04283407491
2020-11-16,Бурштинський п-в,1484.6475,1806.66666666667,1162.62833333333,959.12,1810,1600.34286977541
2020-11-16,ОЕС України,1668.52875,1997.19583333333,1339.86166666667,1100,2048.23,1726.48179167262
2020-11-17,Бурштинський п-в,1525.12666666667,1833.34,1216.91333333333,959.12,1950,1655.96286271683
2020-11-17,ОЕС України,1684.30166666667,2014.68666666667,1353.91666666667,1134,2048.23,1743.24451998594
2020-11-18,Бурштинський п-в,1558.65208333333,1879.5575,1237.74666666667,959.12,2048.23,1683.33466106536
